transcript_id	cluster
TCONS_00050404	5
TCONS_00050629	5
TCONS_00050718	5
TCONS_00050720	5
TCONS_00050807	2
TCONS_00051133	4
TCONS_00051208	4
TCONS_00051215	6
TCONS_00051324	6
TCONS_00051408	5
TCONS_00051409	5
TCONS_00051410	5
TCONS_00051411	5
TCONS_00051412	6
TCONS_00051413	5
TCONS_00051414	5
TCONS_00051415	5
TCONS_00051416	5
TCONS_00051420	6
TCONS_00051432	5
TCONS_00051433	5
TCONS_00051440	5
TCONS_00051452	6
TCONS_00051455	6
TCONS_00051462	5
TCONS_00051463	5
TCONS_00051465	6
TCONS_00051471	6
TCONS_00051474	6
TCONS_00051475	6
TCONS_00051476	6
TCONS_00051477	6
TCONS_00051478	6
TCONS_00051507	3
TCONS_00051541	7
TCONS_00051550	4
TCONS_00051714	7
TCONS_00051789	1
TCONS_00051884	4
TCONS_00051957	6
TCONS_00052048	5
TCONS_00052249	5
TCONS_00052293	4
TCONS_00052532	2
TCONS_00052533	2
TCONS_00052536	2
TCONS_00052537	2
TCONS_00052538	2
TCONS_00052540	2
TCONS_00052541	2
TCONS_00052543	2
TCONS_00052544	2
TCONS_00052545	2
TCONS_00052546	2
TCONS_00052550	2
TCONS_00052558	5
TCONS_00052559	2
TCONS_00052561	5
TCONS_00052580	5
TCONS_00052588	1
TCONS_00052762	4
TCONS_00052816	4
TCONS_00052873	5
TCONS_00053085	6
TCONS_00053100	5
TCONS_00053101	2
TCONS_00053219	2
TCONS_00053285	4
TCONS_00053413	6
TCONS_00053624	4
TCONS_00053755	4
TCONS_00053811	5
TCONS_00053869	1
TCONS_00054024	2
TCONS_00054224	5
TCONS_00054274	6
TCONS_00054309	4
TCONS_00054321	6
TCONS_00054329	1
TCONS_00054454	6
TCONS_00054465	4
TCONS_00054611	5
TCONS_00054612	6
TCONS_00054619	1
TCONS_00054668	3
TCONS_00054717	2
TCONS_00054720	2
TCONS_00054721	2
TCONS_00054723	2
TCONS_00054871	2
TCONS_00054890	5
TCONS_00054892	5
TCONS_00054996	5
TCONS_00055237	5
TCONS_00055257	5
TCONS_00055281	4
TCONS_00055282	4
TCONS_00055284	4
TCONS_00055287	4
TCONS_00055297	4
TCONS_00055301	4
TCONS_00055343	5
TCONS_00055424	4
TCONS_00055427	4
TCONS_00055428	4
TCONS_00055429	4
TCONS_00055430	4
TCONS_00055436	4
TCONS_00055437	4
TCONS_00055451	1
TCONS_00055534	1
TCONS_00055561	1
TCONS_00055565	1
TCONS_00055567	1
TCONS_00055568	1
TCONS_00055604	5
TCONS_00055652	2
TCONS_00055724	7
TCONS_00055736	5
TCONS_00055879	7
TCONS_00055912	6
TCONS_00056141	5
TCONS_00056144	7
TCONS_00056268	2
TCONS_00056446	1
TCONS_00056511	5
TCONS_00056580	4
TCONS_00056698	2
TCONS_00056742	5
TCONS_00056865	5
TCONS_00056996	1
TCONS_00057041	6
TCONS_00057351	5
TCONS_00057377	5
TCONS_00057516	4
TCONS_00057542	4
TCONS_00057864	5
TCONS_00057879	1
TCONS_00057888	1
TCONS_00057910	4
TCONS_00057911	4
TCONS_00057980	7
TCONS_00057994	4
TCONS_00057995	1
TCONS_00058018	5
TCONS_00058028	7
TCONS_00058038	7
TCONS_00058172	6
TCONS_00058208	6
TCONS_00058290	5
TCONS_00058315	5
TCONS_00058409	5
TCONS_00058424	2
TCONS_00058425	2
TCONS_00058529	5
TCONS_00058592	5
TCONS_00058642	5
TCONS_00058675	1
TCONS_00058797	4
TCONS_00058821	4
TCONS_00058836	4
TCONS_00058897	2
TCONS_00058906	6
TCONS_00058990	6
TCONS_00058995	2
TCONS_00059049	7
TCONS_00059057	4
TCONS_00059134	5
TCONS_00059139	5
TCONS_00059157	2
TCONS_00059165	5
TCONS_00059216	2
TCONS_00059245	5
TCONS_00059419	5
TCONS_00059420	5
TCONS_00059451	5
TCONS_00059484	1
TCONS_00059497	1
TCONS_00059508	1
TCONS_00059527	2
TCONS_00059667	5
TCONS_00059719	2
TCONS_00059953	5
TCONS_00059961	2
TCONS_00060001	5
TCONS_00060002	5
TCONS_00060004	5
TCONS_00060099	5
TCONS_00060116	5
TCONS_00060179	1
TCONS_00060309	5
TCONS_00060310	2
TCONS_00060411	6
TCONS_00060479	1
TCONS_00060480	7
TCONS_00060607	5
TCONS_00060962	6
TCONS_00061073	2
TCONS_00061084	2
TCONS_00061178	5
TCONS_00061212	5
TCONS_00061217	5
TCONS_00061219	2
TCONS_00061244	5
TCONS_00061594	5
TCONS_00061652	5
TCONS_00061741	5
TCONS_00061769	5
TCONS_00061770	5
TCONS_00061774	1
TCONS_00061778	5
TCONS_00061800	1
TCONS_00061808	2
TCONS_00061810	2
TCONS_00061813	2
TCONS_00061814	2
TCONS_00061815	2
TCONS_00061816	2
TCONS_00061817	2
TCONS_00061820	2
TCONS_00061834	2
TCONS_00061943	4
TCONS_00062023	6
TCONS_00062059	6
TCONS_00062089	5
TCONS_00062113	5
TCONS_00062172	4
TCONS_00062189	6
TCONS_00062255	1
TCONS_00062287	6
TCONS_00062336	4
TCONS_00062517	5
TCONS_00062645	4
TCONS_00062773	4
TCONS_00063036	2
TCONS_00063259	5
TCONS_00063375	7
TCONS_00063380	5
TCONS_00063675	3
TCONS_00063753	6
TCONS_00063775	5
TCONS_00063938	5
TCONS_00064054	5
TCONS_00064198	5
TCONS_00064381	1
TCONS_00064453	2
TCONS_00064454	1
TCONS_00064563	1
TCONS_00064571	1
TCONS_00064574	1
TCONS_00064644	7
TCONS_00064676	5
TCONS_00064718	7
TCONS_00064790	4
TCONS_00064817	5
TCONS_00064934	7
TCONS_00064954	4
TCONS_00065016	6
TCONS_00065017	6
TCONS_00065161	5
TCONS_00065192	6
TCONS_00065251	4
TCONS_00065297	5
TCONS_00065298	5
TCONS_00065299	5
TCONS_00065395	5
TCONS_00065520	1
TCONS_00065671	4
TCONS_00065672	4
TCONS_00065673	4
TCONS_00065677	4
TCONS_00065681	4
TCONS_00065682	4
TCONS_00065688	4
TCONS_00065689	1
TCONS_00065692	4
TCONS_00065693	4
TCONS_00065752	7
TCONS_00065800	5
TCONS_00065867	4
TCONS_00065868	4
TCONS_00065877	1
TCONS_00065878	4
TCONS_00065891	4
TCONS_00065892	4
TCONS_00065894	4
TCONS_00065902	1
TCONS_00065903	4
TCONS_00065905	4
TCONS_00065907	1
TCONS_00065911	1
TCONS_00065913	4
TCONS_00065915	4
TCONS_00065916	4
TCONS_00066158	6
TCONS_00066348	6
TCONS_00066425	4
TCONS_00066518	1
TCONS_00066594	7
TCONS_00066672	5
TCONS_00066748	4
TCONS_00066782	2
TCONS_00066866	4
TCONS_00067016	3
TCONS_00067073	4
TCONS_00067160	4
TCONS_00067214	1
TCONS_00067252	1
TCONS_00067271	1
TCONS_00067554	4
TCONS_00067700	1
TCONS_00067701	2
TCONS_00067703	5
TCONS_00067744	4
TCONS_00067747	4
TCONS_00067748	4
TCONS_00067751	4
TCONS_00067752	4
TCONS_00067758	4
TCONS_00067759	4
TCONS_00067760	4
TCONS_00067776	2
TCONS_00067780	2
TCONS_00067785	2
TCONS_00067786	2
TCONS_00067875	1
TCONS_00067876	4
TCONS_00067878	1
TCONS_00067880	4
TCONS_00067882	1
TCONS_00067884	1
TCONS_00067886	4
TCONS_00067887	4
TCONS_00067889	4
TCONS_00067891	4
TCONS_00067892	1
TCONS_00067893	1
TCONS_00068051	6
TCONS_00068141	5
TCONS_00068144	5
TCONS_00068145	5
TCONS_00068149	5
TCONS_00068150	5
TCONS_00068151	5
TCONS_00068152	5
TCONS_00068158	2
TCONS_00068159	2
TCONS_00068160	2
TCONS_00068259	6
TCONS_00068272	5
TCONS_00068401	1
TCONS_00068409	1
TCONS_00068430	6
TCONS_00068453	4
TCONS_00068539	5
TCONS_00068560	1
TCONS_00068573	1
TCONS_00068577	1
TCONS_00068581	1
TCONS_00068634	4
TCONS_00068654	7
TCONS_00068655	6
TCONS_00068717	2
TCONS_00068718	2
TCONS_00068823	3
TCONS_00068904	7
TCONS_00068911	1
TCONS_00068918	4
TCONS_00068923	5
TCONS_00068947	1
TCONS_00069242	5
TCONS_00069336	4
TCONS_00069416	4
TCONS_00069417	4
TCONS_00069418	4
TCONS_00069419	6
TCONS_00069468	7
TCONS_00069481	4
TCONS_00069576	5
TCONS_00069583	6
TCONS_00069672	2
TCONS_00069687	6
TCONS_00069712	4
TCONS_00069789	7
TCONS_00069888	2
TCONS_00069889	2
TCONS_00069890	2
TCONS_00069891	2
TCONS_00069892	2
TCONS_00069894	2
TCONS_00069895	2
TCONS_00069900	2
TCONS_00069901	2
TCONS_00069902	2
TCONS_00069905	2
TCONS_00069907	2
TCONS_00069908	2
TCONS_00069941	2
TCONS_00070042	2
TCONS_00070101	5
TCONS_00070112	1
TCONS_00070113	1
TCONS_00070157	5
TCONS_00070374	5
TCONS_00070488	4
TCONS_00070792	4
TCONS_00070796	1
TCONS_00070799	4
TCONS_00070941	5
TCONS_00071182	1
TCONS_00071303	6
TCONS_00071304	6
TCONS_00071316	1
TCONS_00071355	4
TCONS_00071356	4
TCONS_00071357	4
TCONS_00071363	4
TCONS_00071451	5
TCONS_00071452	5
TCONS_00071453	5
TCONS_00071564	5
TCONS_00071665	2
TCONS_00071671	2
TCONS_00071673	2
TCONS_00071718	5
TCONS_00071745	4
TCONS_00071827	1
TCONS_00071829	4
TCONS_00071889	2
TCONS_00071891	2
TCONS_00071892	2
TCONS_00071896	2
TCONS_00071899	2
TCONS_00071900	2
TCONS_00071905	2
TCONS_00071909	2
TCONS_00071919	2
TCONS_00071920	2
TCONS_00071921	2
TCONS_00071922	2
TCONS_00071925	2
TCONS_00071926	2
TCONS_00072435	5
TCONS_00072459	1
TCONS_00072553	2
TCONS_00072568	7
TCONS_00072579	5
TCONS_00072726	5
TCONS_00072727	4
TCONS_00072801	2
TCONS_00072808	2
TCONS_00073009	5
TCONS_00073079	4
TCONS_00073101	4
TCONS_00073122	2
TCONS_00073125	2
TCONS_00073195	1
TCONS_00073301	2
TCONS_00073312	5
TCONS_00073315	5
TCONS_00073320	7
TCONS_00073327	4
TCONS_00073328	4
TCONS_00073330	1
TCONS_00073331	4
TCONS_00073333	1
TCONS_00073334	1
TCONS_00073336	4
TCONS_00073422	2
TCONS_00073426	2
TCONS_00073430	6
TCONS_00073435	5
TCONS_00073486	5
TCONS_00073487	2
TCONS_00073652	5
TCONS_00073700	5
TCONS_00073718	4
TCONS_00073771	7
TCONS_00073783	1
TCONS_00073789	1
TCONS_00073871	4
TCONS_00073925	1
TCONS_00073982	5
TCONS_00074000	5
TCONS_00074034	2
TCONS_00074041	2
TCONS_00074043	1
TCONS_00074332	6
TCONS_00074416	2
TCONS_00074419	2
TCONS_00074437	7
TCONS_00074520	6
TCONS_00074533	1
TCONS_00074535	1
TCONS_00074536	1
TCONS_00074537	1
TCONS_00074538	1
TCONS_00074539	1
TCONS_00074540	1
TCONS_00074541	1
TCONS_00074542	1
TCONS_00074543	1
TCONS_00074544	1
TCONS_00074545	1
TCONS_00074546	1
TCONS_00074547	1
TCONS_00074548	1
TCONS_00074549	1
TCONS_00074550	1
TCONS_00074551	1
TCONS_00074552	1
TCONS_00074553	1
TCONS_00074554	1
TCONS_00074555	1
TCONS_00074556	1
TCONS_00074557	1
TCONS_00074558	1
TCONS_00074559	1
TCONS_00074560	1
TCONS_00074561	1
TCONS_00074562	1
TCONS_00074563	1
TCONS_00074564	1
TCONS_00074566	1
TCONS_00074567	1
TCONS_00074568	1
TCONS_00074569	1
TCONS_00074570	1
TCONS_00074571	1
TCONS_00074572	1
TCONS_00074573	1
TCONS_00074574	1
TCONS_00074575	1
TCONS_00074576	1
TCONS_00074577	1
TCONS_00074578	1
TCONS_00074579	1
TCONS_00074580	1
TCONS_00074581	1
TCONS_00074582	1
TCONS_00074583	1
TCONS_00074584	1
TCONS_00074585	1
TCONS_00074586	1
TCONS_00074587	1
TCONS_00074589	1
TCONS_00074590	1
TCONS_00074591	1
TCONS_00074593	1
TCONS_00074594	1
TCONS_00074595	1
TCONS_00074596	1
TCONS_00074597	1
TCONS_00074598	1
TCONS_00074599	1
TCONS_00074600	1
TCONS_00074601	1
TCONS_00074602	1
TCONS_00074603	1
TCONS_00074604	1
TCONS_00074605	1
TCONS_00074607	1
TCONS_00074608	1
TCONS_00074609	1
TCONS_00074611	1
TCONS_00074612	1
TCONS_00074614	1
TCONS_00074615	1
TCONS_00074616	1
TCONS_00074617	1
TCONS_00074618	1
TCONS_00074619	1
TCONS_00074620	1
TCONS_00074621	1
TCONS_00074622	1
TCONS_00074625	1
TCONS_00074626	1
TCONS_00074627	1
TCONS_00074628	1
TCONS_00074629	1
TCONS_00074630	1
TCONS_00074631	1
TCONS_00074632	1
TCONS_00074634	1
TCONS_00074635	1
TCONS_00074636	1
TCONS_00074637	1
TCONS_00074638	1
TCONS_00074639	1
TCONS_00074640	1
TCONS_00074641	1
TCONS_00074642	1
TCONS_00074643	1
TCONS_00074644	1
TCONS_00074645	1
TCONS_00074646	1
TCONS_00074647	1
TCONS_00074649	1
TCONS_00074650	1
TCONS_00074651	1
TCONS_00074652	1
TCONS_00074653	1
TCONS_00074654	1
TCONS_00074656	1
TCONS_00074657	1
TCONS_00074658	1
TCONS_00074659	1
TCONS_00074660	1
TCONS_00074661	1
TCONS_00074662	1
TCONS_00074663	1
TCONS_00074664	1
TCONS_00074665	1
TCONS_00074666	1
TCONS_00074667	1
TCONS_00074668	1
TCONS_00074669	1
TCONS_00074670	1
TCONS_00074671	1
TCONS_00074672	1
TCONS_00074673	1
TCONS_00074674	1
TCONS_00074675	1
TCONS_00074676	1
TCONS_00074677	1
TCONS_00074678	1
TCONS_00074679	1
TCONS_00074680	1
TCONS_00074681	1
TCONS_00074682	1
TCONS_00074683	1
TCONS_00074684	1
TCONS_00074685	1
TCONS_00074686	1
TCONS_00074687	1
TCONS_00074688	1
TCONS_00074689	1
TCONS_00074690	1
TCONS_00074691	1
TCONS_00074692	1
TCONS_00074693	1
TCONS_00074694	1
TCONS_00074695	1
TCONS_00074696	1
TCONS_00074697	1
TCONS_00074698	1
TCONS_00074699	1
TCONS_00074700	1
TCONS_00074701	1
TCONS_00074702	1
TCONS_00074703	1
TCONS_00074704	1
TCONS_00074705	1
TCONS_00074706	1
TCONS_00074707	1
TCONS_00074708	1
TCONS_00074709	1
TCONS_00074714	1
TCONS_00074718	1
TCONS_00074720	1
TCONS_00074721	1
TCONS_00074722	1
TCONS_00074723	1
TCONS_00074725	1
TCONS_00074726	1
TCONS_00074727	1
TCONS_00074728	1
TCONS_00074729	1
TCONS_00074731	1
TCONS_00074734	1
TCONS_00074735	1
TCONS_00074736	1
TCONS_00074737	1
TCONS_00074739	1
TCONS_00074741	1
TCONS_00074743	1
TCONS_00074745	1
TCONS_00074748	1
TCONS_00074749	1
TCONS_00074752	1
TCONS_00074753	1
TCONS_00074754	1
TCONS_00074755	1
TCONS_00074757	1
TCONS_00074762	1
TCONS_00074765	1
TCONS_00074769	1
TCONS_00074771	1
TCONS_00074775	1
TCONS_00074776	1
TCONS_00074784	6
TCONS_00074793	7
TCONS_00074794	6
TCONS_00074796	7
TCONS_00074798	1
TCONS_00074800	5
TCONS_00074802	6
TCONS_00074803	6
TCONS_00074919	4
TCONS_00075050	1
TCONS_00075231	6
TCONS_00075376	5
TCONS_00075594	2
TCONS_00075651	6
TCONS_00075661	4
TCONS_00075709	6
TCONS_00075862	5
TCONS_00075947	1
TCONS_00075984	2
TCONS_00075993	1
TCONS_00075998	5
TCONS_00076018	5
TCONS_00076019	7
TCONS_00076026	6
TCONS_00076027	6
TCONS_00076029	6
TCONS_00076030	6
TCONS_00076032	6
TCONS_00076033	6
TCONS_00076034	6
TCONS_00076035	1
TCONS_00076038	6
TCONS_00076039	6
TCONS_00076040	7
TCONS_00076041	6
TCONS_00076042	7
TCONS_00076043	7
TCONS_00076047	1
TCONS_00076049	1
TCONS_00076050	5
TCONS_00076051	5
TCONS_00076054	6
TCONS_00076055	6
TCONS_00076056	6
TCONS_00076057	6
TCONS_00076058	6
TCONS_00076059	6
TCONS_00076060	6
TCONS_00076061	7
TCONS_00076062	7
TCONS_00076084	5
TCONS_00076085	2
TCONS_00076086	5
TCONS_00076087	5
