label	variable	group	Pseudotime	value	sd
RamDA_72h_D12	cluster_6	72h	1.81333686915404	-1.2551759247881	0.221741068389124
RamDA_72h_D12	cluster_7	72h	1.81333686915404	-0.695213900431611	0.413921987660967
RamDA_72h_E01	cluster_1	72h	1.81664380069498	1.25356888120045	0.265959724994481
RamDA_72h_E01	cluster_2	72h	1.81664380069498	-0.868548305477942	0.312730234992518
RamDA_72h_E01	cluster_3	72h	1.81664380069498	-0.136244983988695	0.517799365925973
RamDA_72h_E01	cluster_4	72h	1.81664380069498	0.746396367484294	0.348019130301773
RamDA_72h_E01	cluster_5	72h	1.81664380069498	-1.2597304111495	0.208069461808076
RamDA_72h_E01	cluster_6	72h	1.81664380069498	-1.2666713374487	0.220255806761824
RamDA_72h_E01	cluster_7	72h	1.81664380069498	-0.704496310033984	0.415499907904998
RamDA_72h_E02	cluster_1	72h	1.90800898664346	1.4278978275857	0.334686600160847
RamDA_72h_E02	cluster_2	72h	1.90800898664346	-0.921122343448058	0.379654342564602
RamDA_72h_E02	cluster_3	72h	1.90800898664346	-0.586423217920473	0.528403330743241
RamDA_72h_E02	cluster_4	72h	1.90800898664346	0.686968397262248	0.444948073632579
RamDA_72h_E02	cluster_5	72h	1.90800898664346	-1.37592494432524	0.272357774585895
RamDA_72h_E02	cluster_6	72h	1.90800898664346	-1.57570253562688	0.252144797856989
RamDA_72h_E02	cluster_7	72h	1.90800898664346	-0.943315846751235	0.483453276104636
RamDA_72h_E03	cluster_1	72h	1.96156228433516	1.52612039124438	0.402620079692465
RamDA_72h_E03	cluster_2	72h	1.96156228433516	-0.951682540906322	0.437130093049951
RamDA_72h_E03	cluster_3	72h	1.96156228433516	-0.85304744716377	0.575167762000438
RamDA_72h_E03	cluster_4	72h	1.96156228433516	0.654797829310601	0.512294296282322
RamDA_72h_E03	cluster_5	72h	1.96156228433516	-1.4469975224107	0.316480284278752
RamDA_72h_E03	cluster_6	72h	1.96156228433516	-1.7446205590656	0.327240093569721
RamDA_72h_E03	cluster_7	72h	1.96156228433516	-1.06744939412287	0.544564711407347
RamDA_72h_E04	cluster_1	72h	1.94724151745497	1.50013051292778	0.382914371267204
RamDA_72h_E04	cluster_2	72h	1.94724151745497	-0.943600386093991	0.420380120398535
RamDA_72h_E04	cluster_3	72h	1.94724151745497	-0.781761740295441	0.557326283157144
RamDA_72h_E04	cluster_4	72h	1.94724151745497	0.663437645507388	0.493393418485455
RamDA_72h_E04	cluster_5	72h	1.94724151745497	-1.42778310736415	0.303105721741613
RamDA_72h_E04	cluster_6	72h	1.94724151745497	-1.70040370910531	0.303033192647106
RamDA_72h_E04	cluster_7	72h	1.94724151745497	-1.03520098668839	0.524397104272307
RamDA_72h_E05	cluster_1	72h	1.91343453802424	1.43798301635114	0.340841720718349
RamDA_72h_E05	cluster_2	72h	1.91343453802424	-0.924256152188757	0.384885108509024
RamDA_72h_E05	cluster_3	72h	1.91343453802424	-0.613426293173482	0.530984542392766
RamDA_72h_E05	cluster_4	72h	1.91343453802424	0.683705011645237	0.451409647829294
RamDA_72h_E05	cluster_5	72h	1.91343453802424	-1.38302400100561	0.27629084513728
RamDA_72h_E05	cluster_6	72h	1.91343453802424	-1.59327210787266	0.257902569226181
RamDA_72h_E05	cluster_7	72h	1.91343453802424	-0.956370142774895	0.488324466468923
RamDA_72h_E06	cluster_1	72h	1.81294838167519	1.24636325434574	0.265064467512591
RamDA_72h_E06	cluster_2	72h	1.81294838167519	-0.866488347002247	0.311140911658587
RamDA_72h_E06	cluster_3	72h	1.81294838167519	-0.118389081148229	0.518168572908394
RamDA_72h_E06	cluster_4	72h	1.81294838167519	0.749094347143796	0.344796709987071
RamDA_72h_E06	cluster_5	72h	1.81294838167519	-1.2551451368604	0.205609328513943
RamDA_72h_E06	cluster_6	72h	1.81294838167519	-1.25382501780208	0.221928375608296
RamDA_72h_E06	cluster_7	72h	1.81294838167519	-0.69412105839689	0.413744687825883
RamDA_72h_E07	cluster_1	72h	1.75721588903679	1.13683486839871	0.273126500332506
RamDA_72h_E07	cluster_2	72h	1.75721588903679	-0.836955949694126	0.301610629886035
RamDA_72h_E07	cluster_3	72h	1.75721588903679	0.144412343393689	0.531823274153403
RamDA_72h_E07	cluster_4	72h	1.75721588903679	0.793209803114979	0.30772446690673
RamDA_72h_E07	cluster_5	72h	1.75721588903679	-1.18666236216139	0.177076692221742
RamDA_72h_E07	cluster_6	72h	1.75721588903679	-1.06080225673185	0.272732053600212
RamDA_72h_E07	cluster_7	72h	1.75721588903679	-0.534042473810449	0.410425165351198
RamDA_72h_E08	cluster_1	72h	1.19606452503763	0.146314807915894	0.477294846361167
RamDA_72h_E08	cluster_2	72h	1.19606452503763	-0.606218345095861	0.400072466616689
RamDA_72h_E08	cluster_3	72h	1.19606452503763	1.22577577643609	0.604107579209981
RamDA_72h_E08	cluster_4	72h	1.19606452503763	0.825140404675153	0.384850829691876
RamDA_72h_E08	cluster_5	72h	1.19606452503763	-0.348462151261098	0.317011456689036
RamDA_72h_E08	cluster_6	72h	1.19606452503763	0.309256176177968	0.560905393258379
RamDA_72h_E08	cluster_7	72h	1.19606452503763	0.491732589664746	0.66113405105158
RamDA_72h_E09	cluster_1	72h	1.98885307880199	1.57517849917708	0.443301154138517
RamDA_72h_E09	cluster_2	72h	1.98885307880199	-0.96689141013957	0.472422801494779
RamDA_72h_E09	cluster_3	72h	1.98885307880199	-0.988781143481645	0.622365915546869
RamDA_72h_E09	cluster_4	72h	1.98885307880199	0.638109179364433	0.55074661163592
RamDA_72h_E09	cluster_5	72h	1.98885307880199	-1.48396890450213	0.347014174433074
RamDA_72h_E09	cluster_6	72h	1.98885307880199	-1.82721095845253	0.382116712632011
RamDA_72h_E09	cluster_7	72h	1.98885307880199	-1.12742752537265	0.5952657151046
RamDA_72h_E10	cluster_1	72h	1.85147394449178	1.32096389228011	0.282722419836799
RamDA_72h_E10	cluster_2	72h	1.85147394449178	-0.888355091512825	0.33273670155539
RamDA_72h_E10	cluster_3	72h	1.85147394449178	-0.306305059179622	0.516920358607693
RamDA_72h_E10	cluster_4	72h	1.85147394449178	0.722308124439464	0.381737267386654
RamDA_72h_E10	cluster_5	72h	1.85147394449178	-1.30333192621862	0.232422943814537
RamDA_72h_E10	cluster_6	72h	1.85147394449178	-1.38690644933438	0.216591082046923
RamDA_72h_E10	cluster_7	72h	1.85147394449178	-0.799774966281457	0.43777613833609
RamDA_72h_E11	cluster_1	72h	1.64262811746028	0.911507664423716	0.356353228548888
RamDA_72h_E11	cluster_2	72h	1.64262811746028	-0.789206897685187	0.333199751780421
RamDA_72h_E11	cluster_3	72h	1.64262811746028	0.620913870603303	0.592882428330238
RamDA_72h_E11	cluster_4	72h	1.64262811746028	0.890190095596493	0.299899287113141
RamDA_72h_E11	cluster_5	72h	1.64262811746028	-1.04706338112151	0.190355430011832
RamDA_72h_E11	cluster_6	72h	1.64262811746028	-0.701308921947239	0.423735749275333
RamDA_72h_E11	cluster_7	72h	1.64262811746028	-0.230520562425371	0.496137833913852
RamDA_72h_E12	cluster_1	72h	1.98352709861368	1.5656481640528	0.435038077674528
RamDA_72h_E12	cluster_2	72h	1.98352709861368	-0.963942676657821	0.46516466570739
RamDA_72h_E12	cluster_3	72h	1.98352709861368	-0.962305517300878	0.611746221612956
RamDA_72h_E12	cluster_4	72h	1.98352709861368	0.641393173346637	0.542964931201342
RamDA_72h_E12	cluster_5	72h	1.98352709861368	-1.4767208403069	0.340471647744909
RamDA_72h_E12	cluster_6	72h	1.98352709861368	-1.8112500300952	0.370513716035085
RamDA_72h_E12	cluster_7	72h	1.98352709861368	-1.11585426631765	0.583950199286671
RamDA_72h_F01	cluster_1	72h	1.93368103177222	1.47534220168102	0.365284825822703
RamDA_72h_F01	cluster_2	72h	1.93368103177222	-0.935883366554796	0.405508349409977
RamDA_72h_F01	cluster_3	72h	1.93368103177222	-0.714238119146956	0.544363195510169
RamDA_72h_F01	cluster_4	72h	1.93368103177222	0.671572747778909	0.476159913592176
RamDA_72h_F01	cluster_5	72h	1.93368103177222	-1.40972364739831	0.291719560304036
RamDA_72h_F01	cluster_6	72h	1.93368103177222	-1.65791137825267	0.282962151259422
RamDA_72h_F01	cluster_7	72h	1.93368103177222	-1.00407188506233	0.508394293486551
RamDA_72h_F02	cluster_1	72h	2.02613500576272	1.64141770324781	0.505456847413235
RamDA_72h_F02	cluster_2	72h	2.02613500576272	-0.987303205982668	0.528559186108653
RamDA_72h_F02	cluster_3	72h	2.02613500576272	-1.17392289330915	0.71530329088158
RamDA_72h_F02	cluster_4	72h	2.02613500576272	0.614737218685292	0.609425186948959
RamDA_72h_F02	cluster_5	72h	2.02613500576272	-1.53505833348784	0.401417422415746
RamDA_72h_F02	cluster_6	72h	2.02613500576272	-1.93720841887077	0.474570518237057
RamDA_72h_F02	cluster_7	72h	2.02613500576272	-1.20708530441814	0.695255796244884
RamDA_72h_F03	cluster_1	72h	1.85616691334431	1.32996356629175	0.286019362933899
RamDA_72h_F03	cluster_2	72h	1.85616691334431	-0.891062537310051	0.336038592946686
RamDA_72h_F03	cluster_3	72h	1.85616691334431	-0.329413805996505	0.517155696178956
RamDA_72h_F03	cluster_4	72h	1.85616691334431	0.719229136567546	0.386656430803302
RamDA_72h_F03	cluster_5	72h	1.85616691334431	-1.30926648194458	0.235756272504715
RamDA_72h_F03	cluster_6	72h	1.85616691334431	-1.40292970344118	0.217716590917996
RamDA_72h_F03	cluster_7	72h	1.85616691334431	-0.812227893883472	0.441294835998462
RamDA_72h_F04	cluster_1	72h	1.85699488817681	1.33154918218438	0.286623642576048
RamDA_72h_F04	cluster_2	72h	1.85699488817681	-0.891540817465425	0.336634021572868
RamDA_72h_F04	cluster_3	72h	1.85699488817681	-0.333494605531033	0.51720665438928
RamDA_72h_F04	cluster_4	72h	1.85699488817681	0.718689507212998	0.38753175695706
RamDA_72h_F04	cluster_5	72h	1.85699488817681	-1.31031512013126	0.236343819368317
RamDA_72h_F04	cluster_6	72h	1.85699488817681	-1.40575105054246	0.217952602361253
RamDA_72h_F04	cluster_7	72h	1.85699488817681	-0.814414824952416	0.441922844112654
RamDA_72h_F05	cluster_1	72h	1.93568250728865	1.47901230811734	0.367823966409973
RamDA_72h_F05	cluster_2	72h	1.93568250728865	-0.937026164761387	0.407646928902847
RamDA_72h_F05	cluster_3	72h	1.93568250728865	-0.724205054472332	0.546055171454723
RamDA_72h_F05	cluster_4	72h	1.93568250728865	0.670373755493803	0.478667188550803
RamDA_72h_F05	cluster_5	72h	1.93568250728865	-1.41238048775681	0.293335338511348
RamDA_72h_F05	cluster_6	72h	1.93568250728865	-1.66422272696809	0.285754412325737
RamDA_72h_F05	cluster_7	72h	1.93568250728865	-1.00870554053451	0.510599575338269
RamDA_72h_F06	cluster_1	72h	1.86688977074735	1.35044651550578	0.294342726346841
RamDA_72h_F06	cluster_2	72h	1.86688977074735	-0.897267939308559	0.344033306173466
RamDA_72h_F06	cluster_3	72h	1.86688977074735	-0.382342078907505	0.518052984096557
RamDA_72h_F06	cluster_4	72h	1.86688977074735	0.712318229033452	0.398153144795565
RamDA_72h_F06	cluster_5	72h	1.86688977074735	-1.32288541421446	0.243346732833785
RamDA_72h_F06	cluster_6	72h	1.86688977074735	-1.43932946950809	0.221616646167604
RamDA_72h_F06	cluster_7	72h	1.86688977074735	-0.840313614379627	0.449563474371828
RamDA_72h_F07	cluster_1	72h	1.41620466624142	0.493794205678672	0.465295744365473
RamDA_72h_F07	cluster_2	72h	1.41620466624142	-0.722926645168682	0.356203407169924
RamDA_72h_F07	cluster_3	72h	1.41620466624142	1.15670870412016	0.652319518983535
RamDA_72h_F07	cluster_4	72h	1.41620466624142	0.910982501329626	0.357037766538972
RamDA_72h_F07	cluster_5	72h	1.41620466624142	-0.747505315111478	0.287668731983495
RamDA_72h_F07	cluster_6	72h	1.41620466624142	-0.221064601854648	0.621717153381251
RamDA_72h_F07	cluster_7	72h	1.41620466624142	0.0282182122403762	0.643206063182827
RamDA_72h_F08	cluster_1	72h	1.99185713546136	1.58054551888518	0.448030991440871
RamDA_72h_F08	cluster_2	72h	1.99185713546136	-0.968550647781147	0.476599055988944
RamDA_72h_F08	cluster_3	72h	1.99185713546136	-1.00371131771081	0.628658300150175
RamDA_72h_F08	cluster_4	72h	1.99185713546136	0.636250683639002	0.555199140627068
RamDA_72h_F08	cluster_5	72h	1.99185713546136	-1.48806342423377	0.350837128240756
RamDA_72h_F08	cluster_6	72h	1.99185713546136	-1.8361828492011	0.388847757850879
RamDA_72h_F08	cluster_7	72h	1.99185713546136	-1.13393055833223	0.601970760232055
RamDA_72h_F09	cluster_1	72h	1.79630092088791	1.21379544423247	0.263292763550419
RamDA_72h_F09	cluster_2	72h	1.79630092088791	-0.857342842753839	0.305421501588394
RamDA_72h_F09	cluster_3	72h	1.79630092088791	-0.03851697231846	0.520579497871837
RamDA_72h_F09	cluster_4	72h	1.79630092088791	0.761614323154219	0.331331263958629
RamDA_72h_F09	cluster_5	72h	1.79630092088791	-1.23456953539814	0.195144151538881
RamDA_72h_F09	cluster_6	72h	1.79630092088791	-1.19589674427163	0.232405067285251
RamDA_72h_F09	cluster_7	72h	1.79630092088791	-0.646869271338234	0.407927295264326
RamDA_72h_F10	cluster_1	72h	2.03976299349705	1.66546715552558	0.529970460120937
RamDA_72h_F10	cluster_2	72h	2.03976299349705	-0.994681677562248	0.551407718525717
RamDA_72h_F10	cluster_3	72h	2.03976299349705	-1.24152781188345	0.75670749812128
RamDA_72h_F10	cluster_4	72h	2.03976299349705	0.606043190661492	0.632782151961567
RamDA_72h_F10	cluster_5	72h	2.03976299349705	-1.55385435500964	0.425009881516616
RamDA_72h_F10	cluster_6	72h	2.03976299349705	-1.97681311399449	0.512736320374649
RamDA_72h_F10	cluster_7	72h	2.03976299349705	-1.23574844202408	0.74061201257026
RamDA_72h_F11	cluster_1	72h	1.491924024949	0.627718860796142	0.436374693276427
RamDA_72h_F11	cluster_2	72h	1.491924024949	-0.746928350802029	0.343630287354282
RamDA_72h_F11	cluster_3	72h	1.491924024949	1.04251962728587	0.623849820114751
RamDA_72h_F11	cluster_4	72h	1.491924024949	0.940267427919534	0.329262563517454
RamDA_72h_F11	cluster_5	72h	1.491924024949	-0.855551294400413	0.255836420561716
RamDA_72h_F11	cluster_6	72h	1.491924024949	-0.362427187422056	0.565576751187628
RamDA_72h_F11	cluster_7	72h	1.491924024949	-0.0205741826810015	0.581465208404359
RamDA_72h_F12	cluster_1	72h	2.01183589929993	1.61609954582566	0.480741834946469
RamDA_72h_F12	cluster_2	72h	2.01183589929993	-0.979517888051477	0.505916199670399
RamDA_72h_F12	cluster_3	72h	2.01183589929993	-1.10295045473587	0.675943147922443
RamDA_72h_F12	cluster_4	72h	2.01183589929993	0.623777751327881	0.586023889439536
RamDA_72h_F12	cluster_5	72h	2.01183589929993	-1.51539876897175	0.378759905448854
RamDA_72h_F12	cluster_6	72h	2.01183589929993	-1.89534054593311	0.436902570187637
RamDA_72h_F12	cluster_7	72h	2.01183589929993	-1.17677876599957	0.652607969250907
RamDA_72h_G01	cluster_1	72h	1.88742776782522	1.38935376119151	0.312994107899018
RamDA_72h_G01	cluster_2	72h	1.88742776782522	-0.909190680986888	0.360910447428835
RamDA_72h_G01	cluster_3	72h	1.88742776782522	-0.484108522899942	0.521534479189047
RamDA_72h_G01	cluster_4	72h	1.88742776782522	0.699478647158302	0.421034487579663
RamDA_72h_G01	cluster_5	72h	1.88742776782522	-1.34921123537291	0.257781752705823
RamDA_72h_G01	cluster_6	72h	1.88742776782522	-1.50812604020153	0.233914795210328
RamDA_72h_G01	cluster_7	72h	1.88742776782522	-0.892678638800979	0.466019690664546
RamDA_72h_G02	cluster_1	72h	1.73059347509069	1.08423264841816	0.288790401842391
RamDA_72h_G02	cluster_2	72h	1.73059347509069	-0.824148632674638	0.305881876951943
RamDA_72h_G02	cluster_3	72h	1.73059347509069	0.264223942954517	0.544091812124092
RamDA_72h_G02	cluster_4	72h	1.73059347509069	0.816062307324283	0.298765112149837
RamDA_72h_G02	cluster_5	72h	1.73059347509069	-1.15422789729737	0.172048961227967
RamDA_72h_G02	cluster_6	72h	1.73059347509069	-0.970989760994147	0.307974479579636
RamDA_72h_G02	cluster_7	72h	1.73059347509069	-0.457579246072938	0.424790265527414
RamDA_72h_G03	cluster_1	72h	1.76955028598164	1.16117557750033	0.268064758648897
RamDA_72h_G03	cluster_2	72h	1.76955028598164	-0.843202804009028	0.301384104400584
RamDA_72h_G03	cluster_3	72h	1.76955028598164	0.0874879788978169	0.527373074094781
RamDA_72h_G03	cluster_4	72h	1.76955028598164	0.782938158954104	0.313854407521004
RamDA_72h_G03	cluster_5	72h	1.76955028598164	-1.20173296091396	0.181536792715018
RamDA_72h_G03	cluster_6	72h	1.76955028598164	-1.10315128913369	0.258074612050058
RamDA_72h_G03	cluster_7	72h	1.76955028598164	-0.569756862101191	0.407062032423929
RamDA_72h_G04	cluster_1	72h	1.58949837103469	0.809272541580278	0.390548010285149
RamDA_72h_G04	cluster_2	72h	1.58949837103469	-0.773084442596728	0.341662765377919
RamDA_72h_G04	cluster_3	72h	1.58949837103469	0.799317790538607	0.610205229326869
RamDA_72h_G04	cluster_4	72h	1.58949837103469	0.923888917720476	0.309141809151989
RamDA_72h_G04	cluster_5	72h	1.58949837103469	-0.981482596487955	0.211602751840249
RamDA_72h_G04	cluster_6	72h	1.58949837103469	-0.565506620955158	0.478861268809545
RamDA_72h_G04	cluster_7	72h	1.58949837103469	-0.128699990708177	0.527505597742953
RamDA_72h_G05	cluster_1	72h	1.90626792108899	1.42465476416536	0.33274829953951
RamDA_72h_G05	cluster_2	72h	1.90626792108899	-0.920115385008029	0.378001299675759
RamDA_72h_G05	cluster_3	72h	1.90626792108899	-0.577759850871673	0.527651579547481
RamDA_72h_G05	cluster_4	72h	1.90626792108899	0.688017806629641	0.442888642068732
RamDA_72h_G05	cluster_5	72h	1.90626792108899	-1.37365190827862	0.271107060366589
RamDA_72h_G05	cluster_6	72h	1.90626792108899	-1.57004232132922	0.250381122514576
RamDA_72h_G05	cluster_7	72h	1.90626792108899	-0.93910120086509	0.48192114809076
RamDA_72h_G06	cluster_1	72h	1.99669074099356	1.58916898658915	0.455745706866596
RamDA_72h_G06	cluster_2	72h	1.99669074099356	-0.971214580707615	0.483444944445463
RamDA_72h_G06	cluster_3	72h	1.99669074099356	-1.02772968250339	0.639237842556456
RamDA_72h_G06	cluster_4	72h	1.99669074099356	0.633250875937578	0.562461457241565
RamDA_72h_G06	cluster_5	72h	1.99669074099356	-1.49466074192915	0.357192510981545
RamDA_72h_G06	cluster_6	72h	1.99669074099356	-1.8505744052245	0.399955982614146
RamDA_72h_G06	cluster_7	72h	1.99669074099356	-1.14435880108299	0.613254842871909
RamDA_72h_G07	cluster_1	72h	1.91285760015048	1.43691208914328	0.340179037430825
RamDA_72h_G07	cluster_2	72h	1.91285760015048	-0.923923225959734	0.384323135928851
RamDA_72h_G07	cluster_3	72h	1.91285760015048	-0.610554479603302	0.53069219396905
RamDA_72h_G07	cluster_4	72h	1.91285760015048	0.684051604381702	0.450719339519271
RamDA_72h_G07	cluster_5	72h	1.91285760015048	-1.3822679738237	0.275869733437521
RamDA_72h_G07	cluster_6	72h	1.91285760015048	-1.59140878729687	0.257271418321618
RamDA_72h_G07	cluster_7	72h	1.91285760015048	-0.954987649414023	0.487798845754259
RamDA_72h_G08	cluster_1	72h	1.80547296729161	1.23175955945274	0.26380874593234
RamDA_72h_G08	cluster_2	72h	1.80547296729161	-0.862353015956354	0.308275693245351
RamDA_72h_G08	cluster_3	72h	1.80547296729161	-0.0824030105599305	0.519094437660217
RamDA_72h_G08	cluster_4	72h	1.80547296729161	0.754642173784572	0.338528788935934
RamDA_72h_G08	cluster_5	72h	1.80547296729161	-1.2458902112854	0.20076982396194
RamDA_72h_G08	cluster_6	72h	1.80547296729161	-1.22781719672069	0.226049491386413
RamDA_72h_G08	cluster_7	72h	1.80547296729161	-0.672999941397358	0.410685332856459
RamDA_72h_G09	cluster_1	72h	1.9346986228123	1.47720866437054	0.36657304966623
RamDA_72h_G09	cluster_2	72h	1.9346986228123	-0.936464548931596	0.406593287110945
RamDA_72h_G09	cluster_3	72h	1.9346986228123	-0.719305526537622	0.545214303133869
RamDA_72h_G09	cluster_4	72h	1.9346986228123	0.670963203506808	0.477433178206772
RamDA_72h_G09	cluster_5	72h	1.9346986228123	-1.41107405654237	0.292538542698351
RamDA_72h_G09	cluster_6	72h	1.9346986228123	-1.66112193936459	0.284374537602343
RamDA_72h_G09	cluster_7	72h	1.9346986228123	-1.00642948153831	0.509509418932881
RamDA_72h_G10	cluster_1	72h	1.9063250003269	1.42476113678696	0.332811556650217
RamDA_72h_G10	cluster_2	72h	1.9063250003269	-0.920148406598558	0.378055297272278
RamDA_72h_G10	cluster_3	72h	1.9063250003269	-0.578043854266028	0.52767566101069
RamDA_72h_G10	cluster_4	72h	1.9063250003269	0.687983383466365	0.442956051340918
RamDA_72h_G10	cluster_5	72h	1.9063250003269	-1.37372638871306	0.271147987353424
RamDA_72h_G10	cluster_6	72h	1.9063250003269	-1.5702280557318	0.250438297230302
RamDA_72h_G10	cluster_7	72h	1.9063250003269	-0.939239572554907	0.481971161878671
RamDA_72h_G11	cluster_1	72h	2.01614674815646	1.62374249658978	0.488080994583143
RamDA_72h_G11	cluster_2	72h	2.01614674815646	-0.981870133584836	0.512597022471443
RamDA_72h_G11	cluster_3	72h	2.01614674815646	-1.12435148191482	0.687344961235136
RamDA_72h_G11	cluster_4	72h	2.01614674815646	0.621061707854987	0.592959570525622
